num_rooms,square_footage,location_rating,price
1,2587,2,190340.09189115447
2,996,2,209205.4874876188
2,1719,1,190316.5063347059
3,2870,5,346369.8017752924
1,1273,4,226970.09096249018
4,4295,3,392853.0748244035
1,3047,1,168553.34240282548
1,4415,4,302945.4961649683
3,586,4,296313.03520909563
1,3986,3,242762.99778200546
4,3178,5,400823.5963263872
3,2402,1,236630.90815364663
1,515,5,239963.8045491176
2,4494,1,256478.676507822
5,2905,2,345614.24868626625
1,3878,3,230665.63235419744
4,1082,5,362366.1430824531
4,4704,4,392983.36035739776
2,1630,1,187135.07471773808
1,3267,1,202572.52700818103
1,3696,5,271514.40900474944
1,3873,2,193364.11563232905
4,4168,4,423309.70798924414
3,4478,3,334035.29906005453
3,1977,1,249424.3968132383
2,2475,2,200736.6159267473
4,4278,2,339429.3351382534
5,4265,1,328638.6920153808
2,1323,5,304377.17823711195
3,3452,1,240541.17993615588
5,3055,5,439728.0887155192
2,3306,4,302968.3788560331
2,4254,5,340178.4703864995
4,2085,5,405283.33086825046
1,4345,3,248862.59199548513
3,2770,3,300493.46774377977
3,4802,4,386134.81548170093
1,3072,4,233604.05251850776
5,4887,5,492642.21602283773
5,3261,2,361156.0539950929
5,3167,4,429091.90154706157
1,735,4,188477.87493106793
4,3249,5,399928.6620995303
4,1985,2,305815.0332666633
2,960,4,286615.7649949601
3,3141,5,324882.9891503367
1,709,3,172793.6255416121
4,2648,2,316404.82529849076
3,2341,4,312633.0942833188
5,2921,3,391704.458936301
1,1790,5,257856.37842117908
3,1047,1,235977.6907739221
4,4093,3,333829.3309461677
5,674,2,305752.67254759243
2,2235,4,290417.42894938006
2,2765,3,268011.9259194936
2,4729,1,224036.87939539718
4,4155,3,355330.6520507461
1,1230,4,210206.62473029358
3,4064,1,300907.9233597595
4,3061,1,309624.6229004153
3,4584,4,372247.7296385617
4,3737,1,296291.6674058295
5,1150,3,351996.17326372047
4,4854,5,397511.01399697276
2,1824,1,204308.63862714038
1,3430,1,191943.07547865654
3,1174,4,307662.73631309636
5,4272,4,437805.5238754351
2,3581,3,281339.7968534955
5,2666,1,310693.95598997985
3,4521,1,236342.65158177618
4,2377,2,314514.3414547144
1,1415,1,150826.31547585662
2,3694,1,216397.86175238458
1,4292,5,320141.5830971232
3,735,1,250892.18663054667
5,2815,1,327660.6945483222
1,3707,2,221085.398896559
5,2902,4,412439.25974169286
1,678,3,172043.8269746615
3,3153,2,276806.97074763995
5,1706,1,287307.0989090339
1,1534,1,112167.57760051452
1,577,2,174772.22536147537
3,2278,2,237762.60753952822
5,1759,5,432092.3863891831
1,738,3,191266.63627377423
2,4304,2,273919.26871415693
3,577,4,257121.54083434975
1,1250,5,245973.03932837214
3,982,1,207986.09333762256
4,587,3,317759.0759097642
1,1419,3,224671.9489807972
2,537,4,272030.06075279485
4,3746,2,311000.8220717053
3,2455,5,333637.2902181802
5,4255,3,399273.67189513077
5,1147,4,388727.8184289587
3,4931,1,301603.9775433169
5,599,2,290929.03658893093
5,4569,2,373880.1475679617
2,3370,1,216770.837948755
4,746,2,283579.16581255675
1,3249,5,287362.98842854844
4,3743,4,386060.45004505495
3,2741,4,343456.87095880235
2,1389,3,198524.0529309509
3,1846,3,276184.2053611784
4,3771,5,430582.32902109687
2,4948,5,347055.6025362722
2,4696,3,313331.63803051796
4,2099,5,396099.30475665396
1,4718,1,197032.8305294433
4,1606,1,271013.78607438644
2,739,4,257647.8814478227
2,3699,1,207062.4738627064
1,4883,2,224047.7426114771
1,2007,4,256214.9805007724
3,2542,3,318500.33868988545
3,3980,2,276378.91704225034
2,552,5,259439.15786386738
3,3555,2,262712.62529768364
1,4017,2,228494.08183207663
3,2854,3,290186.65735547815
3,578,5,323025.47930801386
2,3965,1,207476.84411057903
4,3904,1,297908.8582684768
4,1621,2,284405.03318266757
5,3000,2,354128.5143548116
5,3489,3,383953.39088517963
2,3612,4,335823.98285606684
2,4408,3,273604.02201894356
4,3198,2,334343.89209425595
2,767,3,234592.84713777652
1,3967,4,246001.90026764583
2,2877,2,254759.7963403184
3,3426,5,384139.1295485356
2,1615,2,207182.05921265943
4,4898,4,396231.0141482715
1,1384,3,193557.7601613
5,2311,4,416233.1647739194
1,3983,2,175550.69554027892
1,4394,4,249287.48187065226
3,3338,1,234829.67808190512
1,4367,2,199659.52080725963
2,2838,1,153308.26363248506
4,4164,3,361428.11735092354
1,3462,4,245571.22547752666
1,2458,2,164811.12889410823
2,2231,4,266816.1009297137
1,4501,4,293977.85515682556
5,3206,2,356753.4291873192
1,4327,1,212819.09102271093
1,1850,2,180597.55114006746
1,762,4,239711.30926773592
5,2764,2,360023.5864621765
5,600,3,330477.72616054694
5,1136,5,415801.2586730756
5,1328,2,307465.86098762805
1,4402,2,204436.1575621493
2,1512,5,279775.2985451542
4,1442,4,357293.53520945646
4,4413,4,416949.7729861366
1,2100,4,193173.9240244228
3,1327,5,354237.85460065014
4,3188,1,280882.6267139505
5,4575,4,429497.2966900788
3,3378,2,265681.7208003423
2,4327,2,234592.0270747587
3,3987,1,233577.1349107454
2,4024,2,261012.37201851574
3,2876,3,264797.2514011512
4,1128,1,245688.33890603273
5,1776,2,326822.2526914817
2,4937,5,347530.37366398907
2,3489,5,348986.54301029106
3,3722,2,288502.11884745426
5,3131,5,469594.9198914835
1,2495,4,230480.378467438
2,3746,1,205921.63850908328
5,1061,5,424697.3967226894
1,4093,1,182934.85229278007
2,4564,1,219217.5581405962
5,4261,1,343410.6912892065
2,504,2,200442.23206498325
4,1572,1,273318.78392727446
5,4649,4,408035.6099934462
3,519,3,267805.5297429595
3,3921,1,250720.50723289244
1,3177,5,278382.39484513993
4,1661,1,221898.17998198996
1,3499,5,278697.78339317994
3,1897,5,328332.6311543236
5,4222,4,426074.14741714107
4,1101,4,301844.0286867214
2,3354,5,316770.279901368
2,930,3,245032.87135694636
5,4600,2,350188.5066426777
3,3910,1,269098.0999586807
1,4698,4,285386.9102629755
3,2980,1,231459.5536980223
5,1941,2,327799.5142843293
3,1362,5,329089.22206561384
1,1145,2,138277.72361440505
1,4135,5,304421.60356013954
4,3388,5,395021.7264202399
4,3995,2,335951.3164191563
4,2179,3,347862.29499663244
3,1171,4,299518.9359366063
2,3532,2,249500.82177444667
3,2072,1,227647.2318128343
1,4839,4,245625.4239093119
4,2363,1,261143.17189060894
5,2244,2,347888.77915005723
2,2102,2,213872.46095306473
3,1830,2,301509.09979849966
2,1848,5,291869.0126841414
5,3949,2,409482.3463344578
4,4309,3,379229.61073053017
4,1535,3,309241.230366745
1,2065,3,190979.37072218079
3,4547,4,373904.8121863912
1,2345,3,190949.86129463132
2,3969,5,314565.83935302746
5,3064,4,416720.1662582712
5,4252,5,474940.86766194773
1,921,4,230930.4207484814
1,1212,1,124857.58021444309
2,1735,5,336603.16470353096
4,950,3,292922.20043900434
5,4003,5,485202.18808853097
1,1331,4,229503.26314241686
5,3123,3,359282.24571575137
4,2289,4,368452.06269715197
5,3594,3,414023.39323409606
4,1246,1,206292.77581241366
4,2820,5,380892.8589051534
3,3073,5,332417.1578823825
2,1028,2,207081.93046048624
5,3383,3,397434.6103121792
4,4420,4,381095.67285808356
5,2986,3,401630.1165619711
1,549,2,179814.56492716316
2,4196,1,189109.0276063279
2,3969,2,242791.22616621427
1,1950,5,274027.0219506759
1,2419,1,164743.37477209227
5,4005,3,398449.4707867262
3,1987,1,242505.01523877168
5,2734,4,399508.8917919344
5,2613,5,469433.3659204765
4,2963,2,343253.57825842756
5,3957,1,316356.53442777705
2,4188,4,285321.4044198643
3,1608,2,229822.85342020987
1,4489,4,316796.0467451037
2,1637,2,222412.3732121776
1,888,4,206676.8458589243
4,4262,1,313707.5102874746
5,1931,3,364632.58653463476
4,2262,5,383798.11097194115
1,3828,3,220158.3468446083
5,2039,2,322806.7301594902
5,3889,4,432429.47982241906
4,2930,3,364914.3386272287
1,1447,2,159211.0365181112
3,582,5,300024.45846531226
4,1996,4,347724.0592576169
2,830,2,220116.40891978337
2,3349,4,266543.1374894962
2,3333,4,315437.3422958005
1,2595,5,295986.31396742346
2,1111,2,228846.40193782985
2,4390,2,250988.0005606079
5,2729,4,429996.4077427528
5,4563,1,340758.0488664585
5,4571,3,380525.5280708867
1,603,1,138866.69764364386
2,2111,2,205280.49894809868
4,951,3,303411.9521863284
2,4386,1,225224.11669346906
5,4117,4,420073.4425869213
2,1845,3,230438.63067578856
5,2514,1,289666.68778324715
2,1256,5,341805.7978390236
1,4458,1,170001.6141522201
3,3765,2,274872.5977307682
3,688,2,286133.3831023592
2,1435,1,197478.4440195083
4,799,2,300931.7856500887
2,3830,5,358324.1103005447
2,540,1,175308.43185319542
3,1052,2,240672.41492624395
2,1667,5,314046.4731288214
2,1039,2,210415.41263700608
5,4197,5,455589.5279413134
2,2398,1,181201.0551529159
5,1679,1,291240.43446969765
1,3997,2,186221.73575998226
4,3092,2,322231.8764530297
2,3438,2,194270.4822260129
5,1724,3,332986.908485063
5,4991,5,483669.5178794828
2,4903,3,328503.2994813357
3,2596,5,362611.5151416251
3,1285,2,291895.6256118799
2,1484,4,268784.9764759869
2,896,5,291137.4430002442
3,1419,1,227538.28177559155
2,649,4,246254.63243313943
2,3678,1,222041.22525936775
3,2643,4,337181.45535349793
5,2968,3,391747.24062313506
1,2729,1,157581.18617760323
2,2870,2,234928.7567042274
3,2634,4,324718.48044206947
2,2972,4,275110.85857961135
2,1724,1,184803.96738062846
5,3281,2,368581.20625354844
1,1544,4,258192.07374533167
2,2512,3,253407.5884412194
1,4985,5,270926.5134166007
3,845,4,317264.1686101843
3,3273,4,313548.9609089619
4,2161,2,300568.354194499
5,4263,5,470346.790199541
3,3703,3,296685.371223125
2,3622,5,359536.4958829279
2,1359,2,200386.0602785737
3,4433,1,280600.9904575837
4,4501,5,416849.45010722626
5,2340,1,324551.1042025048
4,2319,3,380441.43898515555
1,4085,5,327208.2258930208
5,1866,5,407562.88597726723
5,2574,3,334394.37515186693
2,1269,1,183457.13655813335
5,3599,2,353346.5401808182
5,3635,5,416217.6782008791
2,2109,4,281949.54430431937
5,2155,5,435820.11275864515
4,1547,3,315968.508908921
5,4662,1,366336.95483580086
3,4018,3,325032.2177880661
5,1280,2,350062.3733846928
5,4141,3,406549.21095018677
1,4709,4,276790.3972577806
1,658,2,128135.59420547298
4,2562,4,330271.6451792876
1,947,5,247851.88615947383
4,3713,3,347247.4075790104
1,4305,2,202319.83268189157
1,2085,4,249352.26394787012
2,1719,5,298747.64095001336
4,4317,4,417734.85119487345
5,4312,2,369272.9176414647
1,2540,3,194733.97654168005
4,3597,2,296631.0799094472
5,987,4,383848.24730216427
1,2138,1,140044.1523313137
3,3650,2,254298.84858445276
5,4308,5,453446.07716228266
1,2556,1,151979.83027016366
1,1226,5,256736.241403456
5,4660,5,493859.3494335507
4,2526,4,355819.625675424
2,2817,1,191916.3966771821
1,563,1,209370.233678728
4,2135,5,387548.57923724485
3,4264,2,289230.5701006688
5,1866,5,410832.2348774473
4,4211,5,470545.4764847181
4,3712,2,298623.73868833296
4,4635,4,412290.0578951229
2,4743,4,322460.6559406367
2,1215,3,230349.34725595312
3,1247,2,221420.2470955278
1,4755,4,267220.359983582
2,2318,1,184371.15385440533
2,3025,5,349394.4696062993
2,4103,5,348562.2286410032
2,1281,3,261828.65016560734
3,2131,5,325193.5662592395
4,3586,5,412717.8410163603
5,2402,3,381552.1741306504
5,3718,1,317034.4952049986
4,1704,3,317684.2345083934
1,3925,4,292410.0390534253
3,4228,1,258595.7280511941
3,4131,5,367155.29555870633
2,3055,5,297293.0972751423
4,4688,2,326077.638754792
2,2759,5,343242.2844110906
5,4715,5,462336.01735150174
5,4819,5,439250.1288982599
4,4069,4,373036.69228128606
5,3218,5,481609.46322225983
3,1205,5,318782.8419860174
2,1303,3,253695.3053182482
3,4108,2,313060.76016931946
4,3781,4,397582.71530242247
4,587,1,237500.60070497374
5,4155,3,386434.8086863952
1,3819,5,276657.86996551265
1,3328,5,288339.70478259114
4,4157,1,285634.03681800107
3,3080,3,290499.2906953342
2,2152,2,198915.70206502057
1,4962,5,305529.3605516025
1,4613,5,330798.53682553006
3,2919,2,282159.9280558238
4,1249,5,381871.90427771345
5,3685,5,494278.19361728046
3,4177,5,345788.9167321671
4,942,4,379816.1889746352
2,2412,1,204984.19311388728
4,855,4,337515.05095018033
5,3494,4,394732.8380892999
4,1803,5,411388.16939901
4,2604,1,281355.1389580727
3,538,3,251055.96504495057
5,3427,4,430391.5353996411
5,883,2,299087.5830355558
1,3356,2,221213.2654587211
1,4852,5,318464.39135226473
2,3249,3,253997.07017688968
2,4521,2,262361.37377159426
5,3300,3,380093.8787577049
4,2431,5,434839.703900613
1,1473,3,232476.32536758998
2,3330,3,269070.9993047615
5,1431,3,327674.232221895
4,2155,1,265624.6328170369
3,3852,4,348940.54919803893
4,536,1,269601.9573567875
1,4747,4,264808.6378016509
4,4589,1,288662.0938214412
1,2262,1,126616.52284881345
3,3555,5,395803.2172358495
4,2673,1,251779.7903690229
3,4640,5,354349.7484772528
1,4170,4,247479.65465192968
1,3073,2,187661.3921972367
1,3490,2,223859.76012344038
5,2034,1,332199.87395091244
1,2740,2,171253.90917466907
2,4358,4,299102.5997344669
4,3246,1,280803.50026246224
5,2330,1,338875.0692132075
3,2390,5,360923.8454386508
3,2475,1,203198.17133060697
2,3677,4,283027.465763614
4,3999,2,287627.6574993722
2,914,1,145467.63168888653
4,605,3,351052.923171353
3,3234,2,279735.7104505631
2,4311,2,227684.59850902332
3,4424,2,269210.19742229726
4,1108,5,349725.78352703544
2,2915,4,286894.60469549673
2,559,3,186036.25101215325
5,1548,1,328351.57374793553
5,3121,2,357790.32755290286
4,4576,2,349789.49997488584
4,1435,2,287118.8742396282
2,2822,3,261569.52529384257
5,2977,4,443524.66477795923
4,4715,1,282303.42353968945
2,816,3,214777.41829785408
4,3738,1,306385.5254746114
1,4031,3,230721.30955835283
5,1939,5,407262.70702948654
4,2314,5,365799.7276331059
3,3328,2,323902.17889900244
2,1257,5,301151.27675364964
2,4751,3,277232.7010341754
5,1320,1,271253.6125196195
5,4392,4,453273.0922883262
2,2187,4,263879.4792751444
4,3000,2,324781.7853404933
5,4799,5,478659.3615328142
5,4473,1,379392.2120681135
2,4771,4,331434.6969048741
2,1526,5,299936.83149375237
4,3529,2,328435.5689403896
2,3857,2,231406.76382191968
1,3540,1,189330.26694442634
4,1797,5,420719.2745271672
3,805,3,278155.1840508907
4,4972,4,408410.7748630664
1,941,3,189551.5334283303
3,4082,4,355985.98870828294
4,3797,3,300422.291138399
2,4297,2,262391.682066194
3,4734,4,341989.30046558735
5,3728,3,400037.9183505631
2,3738,5,352487.8827577168
4,2180,2,301338.01478782383
2,1692,2,234295.99451804053
2,1920,5,303590.14075652155
2,2436,3,263053.7886367706
5,3545,3,396014.88385277183
2,2906,4,292758.01938125206
5,2971,2,371400.53571527626
4,2291,3,349262.8131461404
1,4733,3,255598.93709691218
5,4877,2,362727.2102583118
2,1474,5,319398.14897491946
5,4929,2,377627.56776206475
3,615,3,283307.1531781573
4,3494,2,317083.8856712825
2,4898,4,310670.9067004372
3,1251,4,291670.6116499528
3,1149,5,316554.8211440722
5,1998,5,459850.51012014213
3,4964,4,344699.3039421281
2,4679,1,233684.09801750205
3,1403,4,330408.3340869517
3,3726,3,347038.9880390167
5,4150,3,381914.3261618081
2,3392,4,292300.4622068486
1,2475,2,154799.57909888538
4,3189,1,289434.83770254627
1,4155,4,281530.2603710866
1,1573,2,157843.3463253582
2,3528,2,243150.40765723694
2,1768,1,179643.9591229171
3,2389,5,370712.8036084693
4,4171,5,458877.6140242284
5,4962,2,401684.7758084182
2,3494,4,292949.6747241746
2,3408,1,185764.7058290834
3,1507,2,244734.2901555489
4,3294,1,268538.18785635143
5,4578,5,458166.8386371806
4,2903,1,290099.1847136541
4,4494,4,392300.922333872
3,1155,1,238334.17917785197
1,2461,1,146261.2914403311
2,2417,2,217727.55000790305
1,2790,1,163984.44221427385
1,2655,5,296108.91079630726
1,1805,4,242526.79523907622
3,2144,4,371779.604223819
5,4661,1,378804.97845440515
4,604,4,356096.3747865573
1,1669,3,194840.56301834242
5,1883,1,317510.6326352242
3,1855,4,319035.64747042547
5,1215,4,374799.1104010954
3,1443,3,278326.50389942323
4,4960,1,288445.8711404758
2,2009,2,218424.7775388565
2,1127,3,211002.30955190997
4,2664,4,382216.3066326323
3,1593,4,306305.1786011778
2,4405,5,376006.8279832339
1,3778,5,309569.2373883293
3,4726,1,291830.59751027665
2,1836,1,212640.838193082
2,3108,4,295560.5324013273
1,2621,5,266858.4555473424
4,1978,4,311278.7657101265
2,2324,4,251628.15868362173
1,2613,1,158145.124417847
5,2719,3,378050.0576103534
4,593,1,236276.32933454082
3,3472,5,336014.35145953164
4,2642,5,444905.9293704472
2,3797,4,319094.6382578305
2,4570,5,390514.35693940264
1,4532,1,182148.26283036597
2,4397,3,315063.1092229938
4,1032,3,360077.1610217058
1,2145,5,275376.80894832214
5,3761,4,437878.7766965338
5,1493,5,394848.95727129397
5,3509,5,429589.54451876314
1,4757,5,311672.72568697296
4,4790,5,438049.5586529974
1,3957,1,178820.60335333724
3,3422,5,370348.49161092966
1,2583,1,126711.37099730715
2,4095,3,298975.3199588349
5,608,4,386924.3891534614
1,3101,4,238490.06891937324
3,4838,5,462487.2096510363
2,2275,1,147284.41935554158
4,1154,1,258061.31561357624
1,3202,5,294742.75703706936
5,2084,1,273560.7117321061
2,1349,2,169239.7821461707
1,2398,2,216053.61520543334
2,3418,1,224089.09980349417
2,4150,2,233321.75872353103
2,2336,3,267054.08172242634
3,2528,1,246982.96983998452
1,4623,2,204488.12990235744
2,3859,3,291672.5379816606
1,4980,4,286099.5292667852
2,4990,4,351280.20380519336
5,2877,3,416197.3421146185
1,906,5,260187.3889587891
1,1914,3,227484.67822694895
5,3140,4,429946.007026497
1,4264,3,251333.5101121919
2,878,5,336311.96770958515
3,710,3,253640.60648981578
1,664,2,147510.29607778043
5,4667,2,347468.43876485474
3,2160,2,289897.8461139934
1,4928,4,305478.37968783686
2,4313,1,232316.77624306423
4,2550,2,270733.53824966995
4,3961,3,336755.9804604344
3,2972,4,347664.81790071796
5,1877,1,307566.953598284
1,2597,5,262744.81021918263
4,4976,1,304145.59661063063
4,2302,3,286578.81556635286
1,2460,5,258032.74126766625
1,2967,1,145037.7794980392
5,4456,2,380821.3295099559
1,4965,5,330544.9546393694
4,2987,5,389754.21472127934
1,2967,5,290280.17675499344
2,3407,2,239940.1893963052
4,2692,5,379620.0001503208
3,1892,5,349484.92462495196
5,3904,2,379221.5198318964
4,3433,2,312696.3783902744
1,1419,1,121546.3103488591
5,1302,4,375843.5113749889
5,3445,5,433981.3449449068
3,4780,1,288086.0563957084
2,1911,1,199516.34376532506
2,3996,1,216092.61247240801
1,905,4,227740.529755759
2,2868,2,225563.78942851577
5,2311,1,301500.9967460509
1,3060,5,281030.80897169025
2,3251,3,277796.2938029744
1,2987,5,287117.08185050497
5,4749,4,424167.38517004857
5,4217,1,342888.3797263127
4,4698,3,351545.14129483665
2,2235,5,317798.6740228324
2,4654,1,213698.65010769543
3,4117,2,280468.75445617334
2,4324,5,318015.11922641116
1,4874,1,186373.70902698365
1,2928,3,254825.5782685636
5,3897,5,459940.4775779992
1,827,4,255344.0168703103
3,3538,4,342754.50773632247
5,2381,1,336168.51502537954
5,2585,2,385271.9014640083
5,1706,2,339205.17866132373
2,833,2,204881.48611044584
1,717,3,191930.09944095477
2,659,5,241012.0581634473
4,4152,2,342106.0973853931
5,4584,3,423982.66548214474
4,4850,1,311848.9474921682
2,3132,5,324897.32570961723
1,2676,4,303412.4314426247
5,2943,2,330261.1105932716
4,4613,1,307267.67892802745
4,2077,5,391322.8288752523
5,4379,4,467002.79244104784
3,879,3,258725.2408594145
5,1635,3,379184.34632632043
4,767,2,247333.6383388116
2,1301,5,311870.7682087754
2,2547,1,208333.2819548188
4,4313,1,281780.59705188975
2,2851,1,159541.2556863527
2,1157,2,185312.61024686293
3,4506,2,296150.44865873473
4,3533,2,311242.99715673726
1,3614,2,214010.3423561433
3,1436,3,271491.4706451686
4,886,5,383026.18133925286
2,4870,1,219576.9735974059
2,1781,4,307137.90208519937
1,2374,1,139489.65602071435
2,1376,3,239971.53390495316
1,3087,4,274754.5015186737
2,1454,2,203201.11283190834
5,4939,2,419664.49598575785
5,2749,1,305982.4825619623
2,1063,3,265295.5168202215
1,1992,4,264582.845255213
1,1084,1,176823.8112723701
3,875,3,309040.39301709103
5,2744,3,389638.9095655528
3,1395,4,298440.8200031963
1,791,4,228597.7448038743
2,2941,4,295500.14757324045
5,2942,5,478070.0804835624
4,2572,3,336964.2660798738
2,1053,2,190240.82329532233
1,1605,4,250640.06579797115
5,3976,5,468744.07954010455
1,3383,4,266378.045379356
1,4586,5,315820.34703148133
4,4269,5,442782.29112775077
1,825,2,142393.25598603324
1,4453,4,270658.35111404693
1,3466,3,233294.44594785242
4,2161,5,391016.9935374047
3,2531,3,302060.7650141477
1,4908,4,297317.20117204514
1,3293,5,286741.6184818
2,3577,5,330380.8531243913
5,3696,3,379610.46094601066
5,4651,1,348784.37429400993
5,1569,1,316441.4275766807
5,544,1,276461.53745808476
5,2468,1,295276.68236340716
2,928,3,204491.9962091902
4,1596,1,241343.12038676953
5,4418,5,454711.3752954523
2,4956,3,307250.2625391472
2,1030,4,288946.2800840448
1,2257,1,167957.98394849195
5,4110,3,397150.0093799756
2,1662,2,240885.08980724905
2,3789,1,226907.2705316732
2,1898,2,197477.23545302555
2,3578,5,325458.5667981466
3,790,3,257999.98050608262
2,2103,1,201156.12427368673
4,2052,1,245354.77388369956
4,2440,2,338766.876733491
5,1125,3,345294.7839574175
5,603,1,306667.14488444396
5,2512,3,393013.1314228996
2,3986,4,333067.43067942647
5,4799,1,373875.14922061283
5,4896,2,377074.0189720427
4,4899,2,341334.56081306154
5,1847,4,396018.10307245125
1,3685,1,183564.77863161714
2,3628,4,267571.524638522
2,4335,2,263538.0291254796
2,3138,3,292131.100856132
1,1689,5,256342.08833618174
3,4750,1,251507.82990413875
3,4633,3,301243.5330493663
4,1476,5,348149.4133194392
3,2925,5,386263.3254980113
1,3596,3,239131.02541090897
4,2107,5,416327.33353457076
2,3646,4,316147.92942891375
5,4458,1,352149.99078369036
2,989,5,312041.9739954106
5,1743,4,432447.1002709808
5,2419,3,377900.68076629506
2,3910,3,326393.48402856465
1,4155,1,239705.19443616102
2,4437,3,267695.3480268916
1,2716,5,259167.5323747461
3,2239,2,272372.8100518823
3,4291,3,355667.0730027372
2,2818,4,298650.77302965807
1,4086,4,314479.632149814
2,3162,4,268015.9674448427
1,3203,4,253383.01761565096
1,3548,2,212394.7020878619
2,1150,5,267720.49141632504
1,2452,3,201926.16385905637
1,4322,1,187616.63961685114
4,539,2,254653.27569588242
4,4635,2,358062.15909515356
5,1545,2,336077.82081500604
1,4201,3,251237.52214110343
5,649,5,445608.46130681
3,2505,2,258612.2502700977
1,3784,3,261248.11319047766
3,4837,5,410193.97143118316
4,1856,2,308423.4215843766
3,3940,1,221576.53616493722
3,3267,3,271401.3216556965
2,567,5,287220.5003216557
1,4416,4,261026.09034717432
1,1438,4,203824.91654881748
5,2714,2,341647.38548345317
3,4707,5,405281.5968448469
4,2700,2,309302.1117139856
4,4851,5,414496.7684261402
3,2391,1,204542.13836447918
2,1351,5,297280.5617888717
3,1127,1,233708.4678201953
3,2052,4,340540.3861611636
4,604,1,244551.61511178093
3,4337,3,319137.0099448577
5,1504,3,367824.0025596102
4,607,3,305347.9259061865
4,583,3,325770.0624588924
2,1314,2,219648.5164506667
3,4232,3,331986.3024458753
4,1564,4,329991.3494757154
3,2809,2,291272.1319418709
1,615,3,181546.81384258895
2,1546,3,239217.34747275108
4,1554,4,363551.8674638794
5,3799,5,452369.53856623144
2,2587,1,188361.82895405646
3,4421,3,298073.5070431143
2,684,2,203346.7050405767
1,817,5,222301.26915735993
2,849,1,166235.15764483914
4,1004,5,404215.1310326664
1,3014,1,140986.52309558613
3,1048,2,250269.39845460726
1,2613,2,179594.31826402535
5,1024,3,360878.7976466161
2,4994,1,221280.83968312712
3,818,3,250896.43025574376
4,1110,1,254521.4030804313
5,1315,3,350955.89168489113
2,3452,1,200800.48017636462
4,3065,1,282327.699328951
5,761,2,307392.5697082916
2,663,5,255901.44983422395
4,3067,5,380744.0304252619
3,2695,4,319895.55011146044
2,598,5,284400.18129747186
4,1859,2,270070.20088147896
5,3985,2,346972.50009431265
3,4388,1,225938.08263714012
5,1191,2,303617.846286488
3,4430,4,338901.1254767226
4,3273,3,369558.54043713264
2,3289,3,287692.70890597324
4,1936,5,380936.19457806344
5,3914,1,360579.8730501646
1,3061,5,291792.77406191477
4,3697,2,323820.95184392703
3,3274,1,235899.78858941738
5,3256,3,398639.59949825634
4,3426,4,406858.0931204694
5,3840,2,348708.73808940226
3,2239,3,284923.6735828128
3,1746,4,321337.99143747427
3,3595,4,328245.5531257309
2,3714,1,246108.1209287526
4,1638,2,322221.29118134716
2,1359,1,217620.42882938904
3,3503,5,354839.757143447
1,608,4,235971.6216142495
4,4289,3,342595.16367921676
4,1132,3,317726.7412605799
5,3346,5,463189.5117634504
2,3255,1,197402.38786746986
1,3266,5,283169.18195146846
2,1890,1,168500.806099597
2,900,5,283982.59207083733
3,1177,5,302930.1544990155
4,3454,2,323618.92329854326
2,1208,2,194170.48539795313
1,4977,2,240337.98039570963
4,2257,1,281202.27924690023
4,2085,3,377367.6592011574
2,3275,1,211980.69673238014
2,2476,3,226929.10178780454
1,3280,1,204525.7926174123
1,3838,1,203653.49742635607
4,4139,2,311093.0016992364
5,767,5,408205.84165865387
4,691,5,358415.0642849344
5,3495,1,334128.40749933093
1,2854,4,224728.4272826957
3,2635,4,354270.2925559198
2,4806,5,363364.7902400051
2,4185,3,310735.1921811992
2,1923,2,184258.59852030213
5,880,2,322522.40964604967
5,3705,5,445993.4460023822
4,1112,2,287608.34192284715
1,2822,1,179503.33173409954
3,1585,2,217064.08821727335
5,1848,5,446779.6309405714
4,4488,5,454029.98137928365
4,758,3,324511.39845043945
1,1121,1,180125.3088136939
4,1398,1,258886.98261264476
3,3813,3,286231.80148793384
1,3565,2,223944.39191145377
2,4949,5,364360.13583377254
3,1459,5,376990.19038863544
2,2429,4,298164.5256248053
3,2047,4,315013.10643674486
2,825,1,158126.4249542674
4,4432,5,442636.725453668
5,944,4,398914.3238520554
5,4180,3,437032.9945290145
3,4598,5,411189.77156157716
2,3639,2,241949.17366024564
3,4687,1,248941.14431180325
4,3409,2,352524.8304513348
5,3635,4,427000.6110808518
2,4408,5,375816.33149546734
2,4688,3,345108.53219343076
4,4411,5,423400.2816346448
5,4532,5,471480.1626365694
2,2719,1,168510.47888120465
5,2559,4,433603.6383175037
1,1703,2,201278.96565401906
3,1279,4,323743.5813561366
4,4170,5,426641.95802545047
2,3500,3,272783.38512133097
1,4863,2,184428.74991929234
2,3143,2,252581.17316325064
1,4235,3,235056.48188723275
1,2803,3,200801.81184076463
5,501,5,420855.5018898587
4,1433,5,365884.48434785166
2,3651,2,226652.50169303187
3,2406,2,245908.3082712942
4,1823,1,274341.24724671064
3,685,5,322432.1908375137
2,3604,3,278316.0351205471
2,4423,3,269990.7888594451
3,2499,5,381492.56676121947
2,2398,4,268422.8209520222
1,509,3,214876.3368811066
1,4849,1,179308.01987655534
2,2076,1,178446.73791871563
5,2767,4,404798.7847675258
2,4471,1,219144.94313630927
2,4528,5,366448.3817909986
3,1871,4,332594.9028342597
1,4359,2,177210.46775839032
5,541,5,438675.53670904227
1,3551,3,242925.7164504949
5,1319,5,384768.75834080233
4,686,4,348029.4614170433
4,1848,1,281175.01832946134
5,2456,2,346493.34083372395
